Sample,Transect.ID,Individual.ID,Year,Site,Visit,SiteVisit,Date_Collected,Type,Family,Genus,Species,Code,Sex,Date_ID,Initials,Notes,,,
2996,GT16D1N,GT16D1N-104,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
2997,GT16D1N,GT16D1N-105,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
2998,GT16D1N,GT16D1N-106,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,,,,
2999,GT16D1N,GT16D1N-107,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,,,,
3000,GT16D1N,GT16D1N-108,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,,,,
3001,GT16D1N,GT16D1N-109,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3002,GT16D1N,GT16D1N-110,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,,,,
3003,GT16D1N,GT16D1N-111,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,,,,
3004,GT16D1N,GT16D1N-112,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,,,,
3005,GT16D1N,GT16D1N-113,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,MF,,,,
3006,GT16D1N,GT16D1N-114,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3007,GT16D1N,GT16D1N-115,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3008,GT16D1N,GT16D1N-116,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Bombus,griseocollis,BOGR,F,11/30/2016,MF,,,,
3009,GT16D1N,GT16D1N-117,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3010,GT16D1N,GT16D1N-118,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3011,GT16D1N,GT16D1N-119,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3012,GT16D1N,GT16D1N-120,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3013,GT16D1N,GT16D1N-121,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3014,GT16D1N,GT16D1N-122,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3015,GT16D1N,GT16D1N-123,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,MF,,,,
3016,GT16D1N,GT16D1N-124,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,MF,,,,
3017,GT16D1N,GT16D1N-125,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,MF,,,,
3018,GT16A1P,GT16A1P-126,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,M,11/30/2016,MF,Pompilidea,,,
3019,GT16A1P,GT16A1P-127,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3020,GT16A1P,GT16A1P-128,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3021,GT16A1P,GT16A1P-129,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,F,11/30/2016,MF,Pompilidae,,,
3022,GT16A1P,GT16A1P-130,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,large species,,,
3023,GT16A1P,GT16A1P-131,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3024,GT16A1P,GT16A1P-132,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3025,GT16A1P,GT16A1P-133,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3026,GT16A1P,GT16A1P-134,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3027,GT16A1P,GT16A1P-135,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3028,GT16A1P,GT16A1P-136,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,large species,,,
3029,GT16A1P,GT16A1P-137,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3030,GT16A1P,GT16A1P-138,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3031,GT16A1P,GT16A1P-139,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3032,GT16A1P,GT16A1P-140,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,F,11/30/2016,MF,Pompilidae,,,
3033,GT16A1P,GT16A1P-141,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3034,GT16A1P,GT16A1P-142,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,F,11/30/2016,MF,Pompilidae,,,
3035,GT16A1P,GT16A1P-143,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3036,GT16A1P,GT16A1P-144,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3037,GT16B1P,GT16B1P-145,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,large species,,,
3038,GT16B1P,GT16B1P-146,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,mites on T1 of abdomen,,,
3039,GT16B1P,GT16B1P-147,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3040,GT16B1P,GT16B1P-148,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3041,GT16B1P,GT16B1P-149,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3042,GT16B1P,GT16B1P-150,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3043,GT16B1P,GT16B1P-151,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3044,GT16B1P,GT16B1P-152,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,,,,
3045,GT16B1P,GT16B1P-153,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3046,GT16B1P,GT16B1P-154,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,large species,,,
3047,GT16B1P,GT16B1P-155,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,11/30/2016,MF,,,,
3048,GT16B1P,GT16B1P-156,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3049,GT16B1P,GT16B1P-157,2016,GT,1,GT1,8/17/2016,Wasp,Ichneumonidae,Campoctonus,,CAMP,F,11/30/2016,MF,ichneumonidae,,,
3050,GT16C1P,GT16C1P-158,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,11/30/2016,MF,,,,
3051,GT16C1P,GT16C1P-159,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Anoplius,,ANOP,M,11/30/2016,MF,pompilidae,,,
3052,GT16C1P,GT16C1P-160,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Peponapis,pruinosa,PEPR,F,11/30/2016,MF,,,,
3053,GT16C1P,GT16C1P-161,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,11/30/2016,MF,,,,
3054,GT16C1P,GT16C1P-162,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,MF,large species,,,
3055,GT16C1P,GT16C1P-163,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,MF,,,,
3056,GT16C1P,GT16C1P-164,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,MF,,,,
3057,GT16C1P,GT16C1P-165,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,MF,mites on T1 of abdomen,,,
3058,GT16C1P,GT16C1P-166,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Peponapis,pruinosa,PEPR,F,12/1/2016,MF,,,,
3059,GT16C1P,GT16C1P-167,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,F,12/1/2016,MF,,,,
3060,GT16C1P,GT16C1P-168,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,MF,,,,
3061,GT16C1P,GT16C1P-169,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,MF,large species,,,
3062,GT16C1P,GT16C1P-170,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,F,12/1/2016,MF,,,,
3063,GT16C1P,GT16C1P-171,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,MF,,,,
3064,GT16C1P,GT16C1P-172,2016,GT,1,GT1,8/17/2016,Wasp,Unknown,Unknown wasp,,UNKN,M,12/1/2016,MF,black wasp, wings are not a pompilidae...,,
3065,GT16C1P,GT16C1P-173,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,M,12/1/2016,MF,,,,
3066,GT16C1P,GT16C1P-174,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Melissodes,druriella,MEDR,F,12/3/2016,MF,,,,
3067,GT16C1P,GT16C1P-175,2016,GT,1,GT1,8/17/2016,Wasp,Unknown,Unknown wasp,,UNKN,M,12/3/2016,MF,same as 183,,,
3068,GT16C1P,GT16C1P-176,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,12/3/2016,MF,,,,
3069,GT16C1P,GT16C1P-177,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3070,GT16C1P,GT16C1P-178,2016,GT,1,GT1,8/17/2016,Bee,Apidae,Melissodes,desponsa,MEDS,M,12/3/2016,MF,,,,
3071,GT16C1P,GT16C1P-179,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3072,GT16C1P,GT16C1P-180,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,M,12/3/2016,MF,,,,
3073,GT16C1P,GT16C1P-181,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3074,GT16C1P,GT16C1P-182,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3075,GT16C1P,GT16C1P-183,2016,GT,1,GT1,8/17/2016,Wasp,Unknown,Unknown wasp,,UNKN,M,12/3/2016,MF,black wasp with red at top of abdomen, second submarginal cell is a triangle,,
3076,GT16D1P,GT16D1P-184,2016,GT,1,GT1,8/17/2016,Wasp,Ichneumonidae,Olesicampe,,UNKN,F,12/3/2016,MF,ichneumonidae similar to Olesicampe,,,
3077,GT16D1P,GT16D1P-185,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,12/3/2016,MF,,,,
3078,GT16D1P,GT16D1P-186,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3079,GT16D1P,GT16D1P-187,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,12/3/2016,MF,large species,,,
3080,GT16D1P,GT16D1P-189,2016,GT,1,GT1,8/17/2016,Bee,Colletidae,Hylaeus,,HYLA,F,12/3/2016,MF,,,,
3081,GT16D1P,GT16D1P-190,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3083,GT16D1P,GT16D1P-191,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,M,12/3/2016,MF,,,,
3084,GT16D1P,GT16D1P-192,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3085,GT16D1P,GT16D1P-193,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3086,GT16D1P,GT16D1P-194,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3087,GT16D1P,GT16D1P-195,2016,GT,1,GT1,8/17/2016,Bee,Andrenidae,Calliopsis,andreniformis,CAAN,M,12/3/2016,MF,,,,
3088,GT16D1P,GT16D1P-196,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3089,GT16D1P,GT16D1P-197,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3090,GT16D1P,GT16D1P-198,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,large species,,,
3091,GT16D1P,GT16D1P-199,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3092,GT16D1P,GT16D1P-200,2016,GT,1,GT1,8/17/2016,Wasp,Ichneumonidae,Olesicampe,,OLES,M,12/3/2016,MF,,,,
3093,GT16D1P,GT16D1P-201,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3094,GT16D1P,GT16D1P-202,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3095,GT16D1P,GT16D1P-203,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3096,GT16D1P,GT16D1P-204,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,M,12/3/2016,MF,,,,
3097,GT16D1P,GT16D1P-205,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Agapostemon,sericeus,AGSE,M,12/3/2016,MF,,,,
3098,GT16D1P,GT16D1P-206,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3099,GT16D1P,GT16D1P-207,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3100,GT16D1P,GT16D1P-208,2016,GT,1,GT1,8/17/2016,Wasp,Pompilidae,Agenioideus,,AGEN,F,12/3/2016,MF,,,,
3101,GT16D1P,GT16D1P-209,2016,GT,1,GT1,8/17/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3102,T16A1N,T16A1N-1,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3103,T16A1N,T16A1N-2,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3104,T16A1N,T16A1N-3,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3105,T16A1N,T16A1N-4,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3106,T16A1N,T16A1N-5,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3107,T16A1N,T16A1N-6,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3108,T16A1N,T16A1N-7,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3109,T16A1N,T16A1N-8,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3110,T16A1N,T16A1N-9,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3111,T16A1N,T16A1N-10,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/23/2016,ECC,,,,
3112,T16A1N,T16A1N-11,2016,T,1,T1,8/18/2016,Wasp,Vespidae,Vespula,vidua,VEVI,F,11/23/2016,ECC,,,,
3113,T16A1N,T16A1N-12,2016,T,1,T1,8/18/2016,Bee,Vespidae,Vespula,vidua,VEVI,F,11/23/2016,ECC,,,,
3114,T16A1N,T16A1N-13,2016,T,1,T1,8/18/2016,Bee,Apidae,Peponapis,pruinosa,PEPR,F,11/23/2016,ECC,,,,
3115,T16A1N,T16A1N-14,2016,T,1,T1,8/18/2016,Bee,Apidae,Melissodes,bimaculata,MEBI,F,11/23/2016,ECC,,,,
3116,T16A1N,T16A1N-15,2016,T,1,T1,8/18/2016,Bee,Apidae,Melissodes,bimaculata,MEBI,F,11/30/2016,ECC,,,,
3117,T16A1N,T16A1N-16,2016,T,1,T1,8/18/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,ECC,,,,
3118,T16B1N,T16B1N-17,2016,T,1,T1,8/18/2016,Wasp,Vespidae,Vespula,germanica,VEGE,F,11/30/2016,ECC,,,,
3119,T16B1N,T16B1N-18,2016,T,1,T1,8/18/2016,Wasp,Vespidae,Vespula,vidua,VEVI,F,11/30/2016,ECC,,,,
3120,T16B1N,T16B1N-19,2016,T,1,T1,8/18/2016,Wasp,Vespidae,Vespula,germanica,VEGE,F,11/30/2016,ECC,,,,
3121,T16B1N,T16B1N-20,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,has a mite,,,
3122,T16B1N,T16B1N-21,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3123,T16B1N,T16B1N-22,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3124,T16B1N,T16B1N-23,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3125,T16B1N,T16B1N-24,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3126,T16B1N,T16B1N-25,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3127,T16B1N,T16B1N-26,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3128,T16B1N,T16B1N-27,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3129,T16B1N,T16B1N-28,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3130,T16B1N,T16B1N-29,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3131,T16B1N,T16B1N-30,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3132,T16B1N,T16B1N-31,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,has a mite,,,
3133,T16B1N,T16B1N-32,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,has a mite,,,
3134,T16B1N,T16B1N-33,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3135,T16B1N,T16B1N-34,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3136,T16B1N,T16B1N-35,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3137,T16B1N,T16B1N-36,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3138,T16B1N,T16B1N-37,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3139,T16B1N,T16B1N-38,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,has a mite,,,
3140,T16B1N,T16B1N-39,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,found with a spider,,,
3141,T16B1N,T16B1N-40,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3142,T16B1N,T16B1N-41,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3143,T16B1N,T16B1N-42,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3144,T16B1N,T16B1N-43,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3145,T16B1N,T16B1N-44,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3146,T16B1N,T16B1N-45,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3147,T16C1N,T16C1N-46,2016,T,1,T1,8/18/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,ECC,,,,
3148,T16C1N,T16C1N-47,2016,T,1,T1,8/18/2016,Bee,Apidae,Apis,mellifera,APME,F,11/30/2016,ECC,,,,
3149,T16C1N,T16C1N-48,2016,T,1,T1,8/18/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,ECC,,,,
3150,T16C1N,T16C1N-49,2016,T,1,T1,8/18/2016,Bee,Halictidae,Lasioglossum,,LASI,M,12/3/2016,MF,,,,
3151,T16C1N,T16C1N-50,2016,T,1,T1,8/18/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/1/2016,ECC,,,,
3152,T16C1N,T16C1N-51,2016,T,1,T1,8/18/2016,Bee,Halictidae,Lasioglossum,,LASI,F,12/3/2016,MF,,,,
3153,T16C1N,T16C1N-52,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3154,T16C1N,T16C1N-53,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3155,T16C1N,T16C1N-54,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3156,T16C1N,T16C1N-55,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3157,T16C1N,T16C1N-56,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,has a mite,,,
3158,T16C1N,T16C1N-57,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/30/2016,ECC,,,,
3159,T16C1N,T16C1N-58,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,has a mite,,,
3160,T16C1N,T16C1N-59,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3161,T16C1N,T16C1N-60,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3162,T16C1N,T16C1N-61,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,has a mite,,,
3163,T16C1N,T16C1N-62,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3164,T16C1N,T16C1N-63,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3165,T16C1N,T16C1N-64,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3166,T16C1N,T16C1N-65,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,has a mite,,,
3167,T16C1N,T16C1N-66,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3168,T16C1N,T16C1N-67,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3169,T16C1N,T16C1N-68,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3170,T16C1N,T16C1N-69,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3171,T16C1N,T16C1N-70,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3172,T16C1N,T16C1N-71,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3173,T16C1N,T16C1N-72,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2106,ECC,,,,
3174,T16C1N,T16C1N-73,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,has mites,,,
3175,T16C1N,T16C1N-74,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,12/1/2016,ECC,,,,
3176,T16C1N,T16C1N-75,2016,T,1,T1,8/18/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,11/28/2016,MF,,,,
